date,open,high,low,close,volume,Name
4/7/2017,143.73,144.18,143.27,143.34,16658543,AAPL
4/10/2017,143.6,143.8792,142.9,143.17,18933397,AAPL
4/11/2017,142.94,143.35,140.06,141.63,30379376,AAPL
4/12/2017,141.6,142.15,141.01,141.8,20350000,AAPL
4/13/2017,141.91,142.38,141.05,141.05,17822880,AAPL
4/17/2017,141.48,141.88,140.87,141.83,16582094,AAPL
4/18/2017,141.41,142.04,141.11,141.2,14697544,AAPL
4/19/2017,141.88,142,140.45,140.68,17328375,AAPL
4/20/2017,141.22,142.92,141.16,142.44,23319562,AAPL
4/21/2017,142.44,142.68,141.85,142.27,17320928,AAPL
4/24/2017,143.5,143.95,143.18,143.64,17134333,AAPL
4/25/2017,143.91,144.9,143.87,144.53,18871501,AAPL
4/26/2017,144.47,144.6,143.3762,143.68,20041241,AAPL
4/27/2017,143.9225,144.16,143.31,143.79,14246347,AAPL
4/28/2017,144.09,144.3,143.27,143.65,20860358,AAPL
5/1/2017,145.1,147.2,144.96,146.58,33602943,AAPL
5/2/2017,147.54,148.09,146.84,147.51,45352194,AAPL
5/3/2017,145.59,147.49,144.27,147.06,45697034,AAPL
5/4/2017,146.52,147.14,145.81,146.53,23371872,AAPL
5/5/2017,146.76,148.98,146.76,148.96,27327725,AAPL
5/8/2017,149.03,153.7,149.03,153.01,48752413,AAPL
5/9/2017,153.87,154.88,153.45,153.99,39130363,AAPL
5/10/2017,153.63,153.94,152.11,153.26,25805692,AAPL
5/11/2017,152.45,154.07,152.31,153.95,27255058,AAPL
5/12/2017,154.7,156.42,154.67,156.1,32527017,AAPL
5/15/2017,156.01,156.65,155.05,155.7,26009719,AAPL
5/16/2017,155.94,156.06,154.72,155.47,20048478,AAPL
5/17/2017,153.6,154.57,149.71,150.25,50767678,AAPL
5/18/2017,151.27,153.34,151.13,152.54,33568215,AAPL
5/19/2017,153.38,153.98,152.63,153.06,26960788,AAPL
5/22/2017,154,154.58,152.91,153.99,22966437,AAPL
5/23/2017,154.9,154.9,153.31,153.8,19918871,AAPL
5/24/2017,153.84,154.17,152.67,153.34,19219154,AAPL
5/25/2017,153.73,154.35,153.03,153.87,19235598,AAPL
5/26/2017,154,154.24,153.31,153.61,21927637,AAPL
5/30/2017,153.42,154.43,153.33,153.67,20126851,AAPL
5/31/2017,153.97,154.17,152.38,152.76,24451164,AAPL
6/1/2017,153.17,153.33,152.22,153.18,16404088,AAPL
6/2/2017,153.58,155.45,152.89,155.45,27770715,AAPL
6/5/2017,154.34,154.45,153.46,153.93,25331662,AAPL
6/6/2017,153.9,155.81,153.78,154.45,26624926,AAPL
6/7/2017,155.02,155.98,154.48,155.37,21069647,AAPL
6/8/2017,155.25,155.54,154.4,154.99,21250798,AAPL
6/9/2017,155.19,155.19,146.02,148.98,64882657,AAPL
6/12/2017,145.74,146.09,142.51,145.42,72307330,AAPL
6/13/2017,147.16,147.45,145.15,146.59,34165445,AAPL
6/14/2017,147.5,147.5,143.84,145.16,31531232,AAPL
6/15/2017,143.32,144.4798,142.21,144.29,32165373,AAPL
6/16/2017,143.78,144.5,142.2,142.27,50361093,AAPL
6/19/2017,143.66,146.74,143.66,146.34,32541404,AAPL
6/20/2017,146.87,146.87,144.94,145.01,24900073,AAPL
6/21/2017,145.52,146.0693,144.61,145.87,21265751,AAPL
6/22/2017,145.77,146.7,145.1199,145.63,19106294,AAPL
6/23/2017,145.13,147.16,145.11,146.28,35439389,AAPL
6/26/2017,147.17,148.28,145.38,145.82,25692361,AAPL
6/27/2017,145.01,146.16,143.62,143.73,24761891,AAPL
6/28/2017,144.49,146.11,143.1601,145.83,22082432,AAPL
6/29/2017,144.71,145.13,142.28,143.68,31499368,AAPL
6/30/2017,144.45,144.96,143.78,144.02,23024107,AAPL
7/3/2017,144.88,145.3001,143.1,143.5,14277848,AAPL
7/5/2017,143.69,144.79,142.7237,144.09,21569557,AAPL
7/6/2017,143.02,143.5,142.41,142.73,24128782,AAPL
7/7/2017,142.9,144.75,142.9,144.18,19201712,AAPL
7/10/2017,144.11,145.95,143.37,145.06,21090636,AAPL
7/11/2017,144.73,145.85,144.38,145.53,19781836,AAPL
7/12/2017,145.87,146.18,144.82,145.74,24884478,AAPL
7/13/2017,145.5,148.49,145.44,147.77,25199373,AAPL
7/14/2017,147.97,149.33,147.33,149.04,20132061,AAPL
7/17/2017,148.82,150.9,148.57,149.56,23793456,AAPL
7/18/2017,149.2,150.13,148.67,150.08,17868792,AAPL
7/19/2017,150.48,151.42,149.95,151.02,20922969,AAPL
7/20/2017,151.5,151.74,150.19,150.34,17243748,AAPL
7/21/2017,149.99,150.44,148.88,150.27,26252630,AAPL
7/24/2017,150.58,152.44,149.9,152.09,21493160,AAPL
7/25/2017,151.8,153.84,151.8,152.74,18853932,AAPL
7/26/2017,153.35,153.93,153.06,153.46,15780951,AAPL
7/27/2017,153.75,153.99,147.3,150.56,32476337,AAPL
7/28/2017,149.89,150.23,149.19,149.5,17213653,AAPL
7/31/2017,149.9,150.33,148.13,148.73,19845920,AAPL
8/1/2017,157.06,158.92,156.6701,158.59,21194042,AAPL
8/2/2017,159.28,159.75,156.16,157.14,69936800,AAPL
8/3/2017,157.05,157.21,155.02,155.57,27097296,AAPL
8/4/2017,156.07,157.4,155.69,156.39,20559852,AAPL
8/7/2017,157.06,158.92,156.6701,158.81,21870321,AAPL
8/8/2017,158.6,161.83,158.27,160.08,36205896,AAPL
8/9/2017,159.26,161.27,159.11,161.06,26131530,AAPL
8/10/2017,159.9,160,154.63,155.32,40804273,AAPL
8/11/2017,156.6,158.5728,156.07,157.48,26257096,AAPL
8/14/2017,159.32,160.21,158.75,159.85,22122734,AAPL
8/15/2017,160.66,162.195,160.14,161.6,29465487,AAPL
8/16/2017,161.94,162.51,160.15,160.95,27671612,AAPL
8/17/2017,160.52,160.71,157.84,157.86,27940565,AAPL
8/18/2017,157.86,159.5,156.72,157.5,27428069,AAPL
8/21/2017,157.5,157.89,155.1101,157.21,26368528,AAPL
8/22/2017,158.23,160,158.02,159.78,21604585,AAPL
8/23/2017,159.07,160.47,158.88,159.98,19399081,AAPL
8/24/2017,160.43,160.74,158.55,159.27,19818918,AAPL
8/25/2017,159.65,160.56,159.27,159.86,25480063,AAPL
8/28/2017,160.14,162,159.93,161.47,25965972,AAPL
8/29/2017,160.1,163.12,160,162.91,29516910,AAPL
8/30/2017,163.8,163.89,162.61,163.35,27269584,AAPL
8/31/2017,163.64,164.52,163.48,164,26785096,AAPL
9/1/2017,164.8,164.94,163.63,164.05,16591051,AAPL
9/5/2017,163.75,164.25,160.56,162.08,29536314,AAPL
9/6/2017,162.71,162.99,160.52,161.91,21651726,AAPL
9/7/2017,162.09,162.24,160.36,161.26,21928502,AAPL
9/8/2017,160.86,161.15,158.53,158.63,28611535,AAPL
9/11/2017,160.5,162.05,159.89,161.5,31580798,AAPL
9/12/2017,162.61,163.96,158.77,160.86,71714046,AAPL
9/13/2017,159.87,159.96,157.91,159.65,44907361,AAPL
9/14/2017,158.99,159.4,158.09,158.28,23760749,AAPL
9/15/2017,158.47,160.97,158,159.88,49114602,AAPL
9/18/2017,160.11,160.5,157.995,158.67,28269435,AAPL
9/19/2017,159.51,159.77,158.44,158.73,20810632,AAPL
9/20/2017,157.9,158.26,153.83,156.07,52951364,AAPL
9/21/2017,155.8,155.8,152.75,153.39,37511661,AAPL
9/22/2017,152.02,152.27,150.56,151.89,46645443,AAPL
9/25/2017,149.99,151.83,149.16,150.55,44387336,AAPL
9/26/2017,151.78,153.92,151.69,153.14,36660045,AAPL
9/27/2017,153.8,154.7189,153.54,154.23,25504227,AAPL
9/28/2017,153.89,154.28,152.7,153.28,22005455,AAPL
9/29/2017,153.21,154.13,152,154.12,26299810,AAPL
10/2/2017,154.26,154.45,152.72,153.81,18698842,AAPL
10/3/2017,154.01,155.09,153.91,154.48,16230293,AAPL
10/4/2017,153.63,153.86,152.46,153.48,20163750,AAPL
10/5/2017,154.18,155.44,154.05,155.39,21283769,AAPL
10/6/2017,154.97,155.49,154.56,155.3,17407558,AAPL
10/9/2017,155.81,156.73,155.485,155.84,16262923,AAPL
10/10/2017,156.055,158,155.1,155.9,15617014,AAPL
10/11/2017,155.97,156.98,155.75,156.55,16905640,AAPL
10/12/2017,156.35,157.37,155.7299,156,16125054,AAPL
10/13/2017,156.73,157.28,156.41,156.99,16394188,AAPL
10/16/2017,157.9,160,157.65,159.88,24121452,AAPL
10/17/2017,159.78,160.87,159.23,160.47,18997275,AAPL
10/18/2017,160.42,160.71,159.6,159.76,16374164,AAPL
10/19/2017,156.75,157.08,155.02,155.98,42584166,AAPL
10/20/2017,156.61,157.75,155.96,156.25,23974146,AAPL
10/23/2017,156.89,157.69,155.5,156.17,21984327,AAPL
10/24/2017,156.29,157.42,156.2,157.1,17757230,AAPL
10/25/2017,156.91,157.55,155.27,156.41,21207098,AAPL
10/26/2017,157.23,157.8295,156.78,157.41,17000469,AAPL
10/27/2017,159.29,163.6,158.7,163.05,44454160,AAPL
10/30/2017,163.89,168.07,163.72,166.72,44700772,AAPL
10/31/2017,167.9,169.6499,166.94,169.04,36046828,AAPL
11/1/2017,169.87,169.94,165.61,166.89,33637762,AAPL
11/2/2017,167.64,168.5,165.28,168.11,41393373,AAPL
11/3/2017,174,174.26,171.12,172.5,59398631,AAPL
11/6/2017,172.365,174.99,171.72,174.25,35026306,AAPL
11/7/2017,173.91,175.25,173.6,174.81,24361485,AAPL
11/8/2017,174.66,176.24,174.33,176.24,24409527,AAPL
11/9/2017,175.11,176.095,173.14,175.88,29185668,AAPL
11/10/2017,175.11,175.38,174.27,174.67,25145500,AAPL
11/13/2017,173.5,174.5,173.4,173.97,16982080,AAPL
11/14/2017,173.04,173.48,171.18,171.34,24782487,AAPL
11/15/2017,169.97,170.3197,168.38,169.08,29158070,AAPL
11/16/2017,171.18,171.87,170.3,171.1,23637484,AAPL
11/17/2017,171.04,171.39,169.64,170.15,21899544,AAPL
11/20/2017,170.29,170.56,169.56,169.98,16262447,AAPL
11/21/2017,170.78,173.7,170.78,173.14,25131295,AAPL
11/22/2017,173.36,175,173.05,174.96,25588925,AAPL
11/24/2017,175.1,175.5,174.6459,174.97,14026673,AAPL
11/27/2017,175.05,175.08,173.34,174.09,20716802,AAPL
11/28/2017,174.3,174.87,171.86,173.07,26428802,AAPL
11/29/2017,172.63,172.92,167.16,169.48,41666364,AAPL
11/30/2017,170.43,172.14,168.44,171.85,41527218,AAPL
12/1/2017,169.95,171.67,168.5,171.05,39759288,AAPL
12/4/2017,172.48,172.62,169.63,169.8,32542385,AAPL
12/5/2017,169.06,171.52,168.4,169.64,27350154,AAPL
12/6/2017,167.5,170.2047,166.46,169.01,28560000,AAPL
12/7/2017,169.03,170.44,168.91,169.32,25673308,AAPL
12/8/2017,170.49,171,168.82,169.37,23355231,AAPL
12/11/2017,169.2,172.89,168.79,172.67,35273759,AAPL
12/12/2017,172.15,172.39,171.461,171.7,19409230,AAPL
12/13/2017,172.5,173.54,172,172.27,23818447,AAPL
12/14/2017,172.4,173.13,171.65,172.22,20476541,AAPL
12/15/2017,173.63,174.17,172.46,173.97,40169307,AAPL
12/18/2017,174.88,177.2,174.86,176.42,29421114,AAPL
12/19/2017,175.03,175.39,174.09,174.54,27436447,AAPL
12/20/2017,174.87,175.42,173.25,174.35,23475649,AAPL
12/21/2017,174.17,176.02,174.1,175.01,20949896,AAPL
12/22/2017,174.68,175.424,174.5,175.01,16349444,AAPL
12/26/2017,170.8,171.47,169.679,170.57,33185536,AAPL
12/27/2017,170.1,170.78,169.71,170.6,21498213,AAPL
12/28/2017,171,171.85,170.48,171.08,16480187,AAPL
12/29/2017,170.52,170.59,169.22,169.23,25999922,AAPL
1/2/2018,170.16,172.3,169.26,172.26,25555934,AAPL
1/3/2018,172.53,174.55,171.96,172.23,29517899,AAPL
1/4/2018,172.54,173.47,172.08,173.03,22434597,AAPL
1/5/2018,173.44,175.37,173.05,175,23660018,AAPL
1/8/2018,174.35,175.61,173.93,174.35,20567766,AAPL
1/9/2018,174.55,175.06,173.41,174.33,21583997,AAPL
1/10/2018,173.16,174.3,173,174.29,23959895,AAPL
1/11/2018,174.59,175.4886,174.49,175.28,18667729,AAPL
1/12/2018,176.18,177.36,175.65,177.09,25418080,AAPL
1/16/2018,177.9,179.39,176.14,176.19,29565947,AAPL
1/17/2018,176.15,179.25,175.07,179.1,34386836,AAPL
1/18/2018,179.37,180.1,178.25,179.26,31193352,AAPL
1/19/2018,178.61,179.58,177.41,178.46,32425067,AAPL
1/22/2018,177.3,177.78,176.6016,177,27108551,AAPL
1/23/2018,177.3,179.44,176.82,177.04,32689146,AAPL
1/24/2018,177.25,177.3,173.2,174.22,51105090,AAPL
1/25/2018,174.505,174.95,170.53,171.11,41529004,AAPL
1/26/2018,172,172,170.06,171.51,39143011,AAPL
1/29/2018,170.16,170.16,167.07,167.96,50640406,AAPL
1/30/2018,165.525,167.37,164.7,166.97,46048185,AAPL
1/31/2018,166.87,168.4417,166.5,167.43,32478930,AAPL
2/1/2018,167.165,168.62,166.76,167.78,47230787,AAPL
2/2/2018,166,166.8,160.1,160.5,86593825,AAPL
2/5/2018,159.1,163.88,156,156.49,72738522,AAPL
2/6/2018,154.83,163.72,154,163.03,68243838,AAPL
2/7/2018,163.085,163.4,159.0685,159.54,51608580,AAPL
2/8/2013,261.4,265.25,260.555,261.95,3879078,AMZN
2/11/2013,263.2,263.25,256.6,257.21,3403403,AMZN
2/12/2013,259.19,260.16,257,258.7,2938660,AMZN
2/13/2013,261.53,269.96,260.3,269.47,5292996,AMZN
2/14/2013,267.37,270.65,265.4,269.24,3462780,AMZN
2/15/2013,267.63,268.92,263.11,265.09,3979832,AMZN
2/19/2013,265.91,270.11,264.5,269.75,2853752,AMZN
2/20/2013,270.2,274.3,266.371,266.41,3528862,AMZN
2/21/2013,265.12,269.48,263.25,265.94,3637396,AMZN
2/22/2013,266.62,267.11,261.61,265.42,3123402,AMZN
2/25/2013,266.94,268.694,259.65,259.87,3032109,AMZN
2/26/2013,260.89,262.04,255.73,259.36,3348011,AMZN
2/27/2013,259.4,265.83,256.86,263.25,2908010,AMZN
2/28/2013,261.81,267,260.63,264.27,2667199,AMZN
3/1/2013,263.27,266.6,261.04,265.74,2956724,AMZN
3/4/2013,265.36,273.3,264.14,273.11,3452783,AMZN
3/5/2013,274,276.68,269.99,275.59,3685983,AMZN
3/6/2013,275.76,276.489,271.832,273.79,2050452,AMZN
3/7/2013,274.1,274.8,271.85,273.88,1938987,AMZN
3/8/2013,275,275.44,271.5,274.19,1879762,AMZN
3/11/2013,273.43,273.99,270.4,271.24,1904465,AMZN
3/12/2013,271,277.4,270.3601,274.13,3245906,AMZN
3/13/2013,275.24,276.5,272.64,275.1,1884115,AMZN
3/14/2013,269.67,270,263.53,265.74,5226150,AMZN
3/15/2013,264.98,267.26,260.05,261.82,4865572,AMZN
3/18/2013,259.3,261.49,257.12,257.89,2719833,AMZN
3/19/2013,258.4,259.5,252.62,256.41,3738396,AMZN
3/20/2013,258.05,259.76,254.5501,257.278,2734710,AMZN
3/21/2013,256.11,257,252.68,253.39,2805646,AMZN
3/22/2013,254.55,257.77,252.07,257.75,3124199,AMZN
3/25/2013,258.58,259.429,254.5,256.02,2513758,AMZN
3/26/2013,257.05,261.48,256.28,260.31,2420504,AMZN
3/27/2013,258.75,265.93,257.9,265.3,2874824,AMZN
3/28/2013,265.82,267.375,264.06,266.49,2473257,AMZN
4/1/2013,266.98,267.4,261.01,261.61,2524725,AMZN
4/2/2013,262.4,265.89,260.55,263.322,2631038,AMZN
4/3/2013,262.12,263.67,257.75,259.03,2413784,AMZN
4/4/2013,259.23,260.41,256.12,259.08,1964377,AMZN
4/5/2013,255.72,256.18,253.67,255.48,2557357,AMZN
4/8/2013,255.92,259.679,255.63,258.95,2295573,AMZN
4/9/2013,258.85,262.61,257,261.14,2156507,AMZN
4/10/2013,261.78,265.98,259.32,264.77,2322407,AMZN
4/11/2013,264.74,270.97,264.74,269.85,3090466,AMZN
4/12/2013,270.12,273.27,267.02,272.87,2865875,AMZN
4/15/2013,271.08,275.12,267.1,267.72,3325359,AMZN
4/16/2013,269.31,272.8,268.06,272.34,2137118,AMZN
4/17/2013,270.8,270.85,264.25,267.4,3135091,AMZN
4/18/2013,266.81,266.9899,256.6,259.42,3137451,AMZN
4/19/2013,258.16,262.88,257.5,260.32,2602470,AMZN
4/22/2013,259.35,264.6,258.03,263.55,2119071,AMZN
4/23/2013,264.5,269.87,264.5,268.9,2270594,AMZN
4/24/2013,269.5,271.47,266.81,268.78,1851390,AMZN
4/25/2013,271.53,275.8,270.5,274.7,6011863,AMZN
4/26/2013,269.97,272.02,252.81,254.81,14029220,AMZN
4/29/2013,254.9,257.01,249.15,249.74,7110750,AMZN
4/30/2013,249.3701,254.68,248.56,253.81,4248790,AMZN
5/1/2013,253.9,254.2,245.75,248.23,4391302,AMZN
5/2/2013,248.94,252.93,245.78,252.55,3922605,AMZN
5/3/2013,256.14,259.25,254.7,258.05,3513934,AMZN
5/6/2013,258.09,259.5,253.4201,255.72,2347669,AMZN
5/7/2013,256.31,259.74,252.9101,257.73,3133399,AMZN
5/8/2013,256.87,260.295,255.334,258.68,2676986,AMZN
5/9/2013,258.73,263.55,256.88,260.16,2769255,AMZN
5/10/2013,260.88,263.65,260.21,263.63,3144719,AMZN
5/13/2013,262.77,265.88,262,264.51,2149398,AMZN
5/14/2013,264.5,269.4,264.028,268.33,2699755,AMZN
5/15/2013,267.07,269.05,264.56,266.56,2719687,AMZN
5/16/2013,265.96,268.43,263.85,264.12,1643068,AMZN
5/17/2013,265.83,269.98,265,269.9,2527271,AMZN
5/20/2013,269,271.79,266.5,267.63,2208934,AMZN
5/21/2013,268.74,270.77,267.66,268.86,1740956,AMZN
5/22/2013,267.39,267.59,260.8,262.96,3331960,AMZN
5/23/2013,260.49,263.17,259.59,261.8,2000141,AMZN
5/24/2013,259.85,261.93,258.34,261.74,1696290,AMZN
5/28/2013,266.48,271.1,266,267.29,3470157,AMZN
5/29/2013,265.46,268.25,264.844,265.53,1903390,AMZN
5/30/2013,265.71,268.57,265.615,266.83,1667469,AMZN
5/31/2013,266,271.91,265.94,269.2,3374188,AMZN
6/3/2013,268.96,269.11,262.95,266.88,2543880,AMZN
6/4/2013,267,268.88,263.02,265.7,2088072,AMZN
6/5/2013,265.81,271.66,265.02,267.17,3511955,AMZN
6/6/2013,267.75,270.5,264.21,267.83,2468970,AMZN
6/7/2013,269.74,280.1,269.13,276.87,4632239,AMZN
6/10/2013,276.68,282.47,275.24,281.07,3084405,AMZN
6/11/2013,276,278.411,274.24,274.78,3097745,AMZN
6/12/2013,276.6,276.8,270.45,271.67,2237998,AMZN
6/13/2013,271.5,276.8,270.2901,275.79,2649715,AMZN
6/14/2013,275,277.07,273.442,273.99,2150543,AMZN
6/17/2013,276.35,280.2,275.65,278.06,2883867,AMZN
6/18/2013,279.08,282.91,278.11,281.76,2146005,AMZN
6/19/2013,281.26,283.34,277.87,278.16,2827248,AMZN
6/20/2013,275.14,278.6,272.39,273.44,2983983,AMZN
6/21/2013,274.57,275.8399,269.79,273.36,4202058,AMZN
6/24/2013,271.29,273.16,265,270.61,3863764,AMZN
6/25/2013,272.3,273.47,269,272.088,2449510,AMZN
6/26/2013,273.98,277.98,273.5001,277.57,3029016,AMZN
6/27/2013,279.18,280.2,274.54,277.55,2519422,AMZN
6/28/2013,276.19,279.83,276.19,277.69,3193262,AMZN
7/1/2013,279,283.29,277.16,282.1,2888140,AMZN
7/2/2013,281.04,286.58,280.59,283.73,3238108,AMZN
7/3/2013,282.6,285.4,282,284.03,1380205,AMZN
7/5/2013,285,286.3799,282.07,285.88,1985323,AMZN
7/8/2013,286.42,291.67,286.14,290.59,3046664,AMZN
7/9/2013,291,292.57,288.01,291.53,2749006,AMZN
7/10/2013,291.41,293.34,289.4,292.33,1822877,AMZN
7/11/2013,294.99,300.69,292.1,299.66,4007201,AMZN
7/12/2013,298.69,307.55,298.5,307.55,4538473,AMZN
7/15/2013,307.27,307.99,304.35,306.57,2245387,AMZN
7/16/2013,307.3,309.39,305.5119,306.87,2660120,AMZN
7/17/2013,306.97,308.8,305.69,308.69,2029681,AMZN
7/18/2013,306.27,306.3408,301.87,304.11,3060805,AMZN
7/19/2013,304.39,305.79,301.91,305.23,2973041,AMZN
7/22/2013,309.25,309.25,302,303.48,2520663,AMZN
7/23/2013,303.16,305.06,300.56,301.06,1999344,AMZN
7/24/2013,303.02,303.84,298.04,298.94,1999684,AMZN
7/25/2013,299,304.5,296.75,303.4,5394295,AMZN
7/26/2013,299.55,313.62,295.55,312.01,8817434,AMZN
7/29/2013,311.07,313,305.9,306.1,3212185,AMZN
7/30/2013,307.72,309.7833,301.57,302.41,3053675,AMZN
7/31/2013,303.91,305.15,301,301.22,1891314,AMZN
8/1/2013,303.08,306.21,298.905,305.57,2968844,AMZN
8/2/2013,304.63,305.33,301.5,304.21,2502646,AMZN
8/5/2013,303.4,303.62,298.3,300.99,2233158,AMZN
8/6/2013,300.51,301.36,297.52,300.75,1848951,AMZN
8/7/2013,300.15,300.99,296.15,296.91,1963010,AMZN
8/8/2013,298.52,298.52,292.5501,295.74,2343430,AMZN
8/9/2013,295.68,299.27,294.2987,297.26,1950386,AMZN
8/12/2013,295.79,299.08,295.26,296.69,1504525,AMZN
8/13/2013,295.88,296.37,290.67,293.97,2349902,AMZN
8/14/2013,294.29,294.29,290.54,291.34,1414976,AMZN
8/15/2013,288.79,289.3,285.15,286.47,2261393,AMZN
8/16/2013,286.55,288.33,284.5,284.82,2422856,AMZN
8/19/2013,285.19,289.56,283.48,285.57,2477429,AMZN
8/20/2013,285.88,289.515,285.74,287.09,1585260,AMZN
8/21/2013,285.09,288.5,283.83,284.57,1815346,AMZN
8/22/2013,284.8,289.87,284.8,289.73,1421959,AMZN
8/23/2013,291.21,291.5,287.9,290.01,1967485,AMZN
8/26/2013,290.43,291.0499,285.6207,286.21,1717000,AMZN
8/27/2013,283.87,285.28,279.74,280.93,2475209,AMZN
8/28/2013,280.36,283,279.33,281.58,1457146,AMZN
8/29/2013,281.45,285.98,280,283.98,1566414,AMZN
8/30/2013,284.59,284.87,280,280.98,1534706,AMZN
9/3/2013,284.73,291.39,284.17,288.8,2897569,AMZN
9/4/2013,288.33,295.23,287.58,293.64,2438551,AMZN
9/5/2013,293.63,297,292.71,294.1,1818815,AMZN
9/6/2013,295.33,298.88,290.8,295.86,2291973,AMZN
9/9/2013,297.22,299.96,296.6,299.71,1643573,AMZN
9/10/2013,300.55,301,297.22,300.36,1778437,AMZN
9/11/2013,298.91,301.86,297.84,299.64,1742677,AMZN
9/12/2013,299.39,302,297.661,298.86,1606193,AMZN
9/13/2013,300.14,300.22,296.201,297.92,1350645,AMZN
9/16/2013,299.82,301,295.26,296.06,1818071,AMZN
9/17/2013,297.63,304.65,296.0101,304.17,2297156,AMZN
9/18/2013,304.06,312.74,302.91,312.034,2946338,AMZN
9/19/2013,313.77,314.54,311.04,312.06,2350946,AMZN
9/20/2013,312.54,320.57,312.41,316.34,5302279,AMZN
9/23/2013,314.01,315.9,308.771,311.49,1884997,AMZN
9/24/2013,312.43,318.0799,311.28,314.13,2009851,AMZN
9/25/2013,314.53,316.71,310.75,312.65,2008557,AMZN
9/26/2013,313.9,319.37,313.26,318.12,1990182,AMZN
9/27/2013,316.92,317.21,313.35,316.01,1657457,AMZN
9/30/2013,313.41,315.31,311.06,312.64,1624804,AMZN
10/1/2013,314.22,321,313.65,320.95,2398193,AMZN
10/2/2013,318.04,321.73,317.52,320.51,2217873,AMZN
10/3/2013,320.39,322.92,313.02,314.76,2674841,AMZN
10/4/2013,315.13,319.2,312.62,319.04,1814976,AMZN
10/7/2013,315.24,315.3399,309.74,310.03,2084585,AMZN
10/8/2013,311.5,311.545,300.27,303.23,3172022,AMZN
10/9/2013,303.42,303.4978,296.5025,298.23,3247549,AMZN
10/10/2013,304.63,306.7,302.5901,305.174,2557138,AMZN
10/11/2013,304.77,310.93,303.84,310.889,2163093,AMZN
10/14/2013,309.22,311.645,307,310.7,1939092,AMZN
10/15/2013,309.87,310.79,305.26,306.4,2261554,AMZN
10/16/2013,308.38,310.8,305.554,310.49,2180521,AMZN
10/17/2013,307.07,311,305.24,310.77,2648384,AMZN
10/18/2013,319.36,331.89,316.75,328.931,5969814,AMZN
10/21/2013,329.89,330,323.8,326.44,2527617,AMZN
10/22/2013,327.72,337.11,325.68,332.54,3942953,AMZN
10/23/2013,330.84,331.72,324.0601,326.756,2818158,AMZN
10/24/2013,329.63,332.6499,326.75,332.21,5884655,AMZN
10/25/2013,358.6,368.4,352.62,363.39,12043903,AMZN
10/28/2013,359.92,362.75,357.2,358.16,3635848,AMZN
10/29/2013,358.96,362.89,356.29,362.7,2190763,AMZN
10/30/2013,362.62,365,358.65,361.08,4505005,AMZN
10/31/2013,361.73,366,359,364.03,2466937,AMZN
11/1/2013,365.63,365.77,356.1,359.002,3332126,AMZN
11/4/2013,360.12,361,354.4,358.74,1940496,AMZN
11/5/2013,356.78,360.17,354.84,358.892,2007275,AMZN
11/6/2013,360.45,362.87,354.5,356.18,2288077,AMZN
11/7/2013,355.86,357.9,341.88,343.56,4250065,AMZN
11/8/2013,345.95,351.05,344.04,350.31,2656865,AMZN
11/11/2013,350.59,355.37,348.06,354.378,2262538,AMZN
11/12/2013,352.99,355.4826,347.282,349.53,2344304,AMZN
11/13/2013,347.4,356.22,345.68,356.22,2777832,AMZN
11/14/2013,357.39,368.94,356.43,367.396,4164128,AMZN
11/15/2013,367.63,372.9,365.55,369.17,4494773,AMZN
11/18/2013,370.28,373.49,364.67,366.18,2738214,AMZN
11/19/2013,365.82,368.78,362.5,364.94,1904797,AMZN
11/20/2013,367.56,367.56,360.45,362.57,1772984,AMZN
11/21/2013,364.05,369.25,363.3,368.92,1967041,AMZN
11/22/2013,370,374.5,366.31,372.31,2967833,AMZN
11/25/2013,373.82,377.79,373.18,376.64,2972546,AMZN
11/26/2013,377.61,382.5,374.8175,381.37,2730689,AMZN
11/27/2013,383.5,387,382.611,386.71,2269656,AMZN
11/29/2013,389.1,394.0999,388.62,393.62,2405985,AMZN
12/2/2013,399,399,389.1,392.3,4718883,AMZN
12/3/2013,390.11,390.949,383.1,384.66,3707536,AMZN
12/4/2013,383.5,389.69,381.4914,385.96,2355719,AMZN
12/5/2013,386.65,386.65,381.371,384.49,1906452,AMZN
12/6/2013,388.35,388.35,383.83,386.95,1987762,AMZN
12/9/2013,388.11,388.21,382.57,384.89,2766573,AMZN
12/10/2013,383.74,389.06,383.02,387.78,2739875,AMZN
12/11/2013,387.34,388.98,382,382.19,2451254,AMZN
12/12/2013,381.26,385,379.5,381.25,2123652,AMZN
12/13/2013,385.32,389.42,383.8,384.24,3025145,AMZN
12/16/2013,385.03,391.7,385,388.97,2258884,AMZN
12/17/2013,390.65,391.36,386.5,387.65,2348377,AMZN
12/18/2013,389.23,396.3,383.1,395.96,3493635,AMZN
12/19/2013,394.27,397.29,392.6,395.19,2429598,AMZN
12/20/2013,396.55,404.72,395.78,402.2,5038537,AMZN
12/23/2013,403.69,405,399.2,402.92,2661823,AMZN
12/24/2013,402.52,403.7249,396.37,399.2,1380373,AMZN
12/26/2013,401.79,404.52,396.81,404.39,1871590,AMZN
12/27/2013,404.65,405.63,396.25,398.08,1987280,AMZN
12/30/2013,399.41,399.92,392.45,393.37,2487812,AMZN
12/31/2013,394.58,398.83,393.8,398.79,1997051,AMZN
1/2/2014,398.8,399.36,394.02,397.97,2140246,AMZN
1/3/2014,398.29,402.71,396.22,396.44,2213512,AMZN
1/6/2014,395.85,397,388.42,393.63,3172207,AMZN
